3.897618949413299561e-01 4.796624183654785156e-03 1.539856195449829102e-03 9.253958463668823242e-01 3.197229206562042236e-01 2.617040872573852539e-01 5.559473037719726562e-01 3.525948524475097656e-02 9.854071140289306641e-01 2.500256299972534180e-01 9.822177886962890625e-01 2.129922103881835938e+01
8.727737665176391602e-01 1.223382353782653809e-01 8.053464889526367188e-01 2.643361687660217285e-02 9.932572841644287109e-01 9.256136417388916016e-01 4.274423122406005859e-01 9.329652786254882812e-02 9.944946169853210449e-01 6.201740503311157227e-01 9.837616682052612305e-01 3.842597198486328125e+01
5.310600996017456055e-02 9.287860989570617676e-01 9.249813556671142578e-01 2.427682280540466309e-01 9.037512540817260742e-01 4.878044128417968750e-04 9.843105077743530273e-01 3.977611660957336426e-01 8.692042231559753418e-01 4.592468738555908203e-01 9.461871385574340820e-01 3.972245788574218750e+01
3.471041321754455566e-01 6.713936328887939453e-01 9.533663392066955566e-01 6.299710869789123535e-01 1.924816966056823730e-01 9.982826709747314453e-01 1.654736995697021484e-01 1.763454973697662354e-01 9.931236505508422852e-01 3.153331577777862549e-01 9.818120002746582031e-01 3.533021163940429688e+01
8.004155755043029785e-02 1.220948100090026855e-01 3.990918397903442383e-03 9.551059007644653320e-01 2.059359550476074219e-01 8.737409114837646484e-02 9.047545194625854492e-01 2.063142359256744385e-01 2.246758341789245605e-02 9.989259243011474609e-01 9.230397939682006836e-01 2.009898376464843750e+01
4.849525690078735352e-01 6.791582703590393066e-02 5.513444542884826660e-02 9.153449535369873047e-01 2.886667549610137939e-01 1.738741397857666016e-01 9.814305305480957031e-01 1.299428939819335938e-02 9.851109981536865234e-01 4.748218357563018799e-01 9.775949716567993164e-01 2.657338905334472656e+01
5.493608117103576660e-02 3.665685653686523438e-05 6.316629052162170410e-02 9.762142896652221680e-01 3.258787393569946289e-01 9.221851825714111328e-03 9.945129156112670898e-01 1.656730771064758301e-01 1.402270793914794922e-02 9.862201213836669922e-01 9.760209321975708008e-01 1.980393409729003906e+01
8.189885616302490234e-01 3.254177272319793701e-01 9.551603794097900391e-01 6.692561507225036621e-01 1.701488494873046875e-01 9.399428367614746094e-01 1.461810171604156494e-01 2.765061259269714355e-01 3.581960797309875488e-01 4.217926263809204102e-01 9.694139957427978516e-01 3.072870635986328125e+01
1.131332218647003174e-01 9.525158405303955078e-01 2.882626652717590332e-02 5.716341733932495117e-01 3.835826516151428223e-01 8.799449205398559570e-01 1.689134836196899414e-01 2.228083014488220215e-01 3.455428481101989746e-01 9.664344191551208496e-01 9.761863946914672852e-01 2.774346733093261719e+01
3.369350433349609375e-01 7.277512550354003906e-02 1.018226146697998047e-03 9.172217845916748047e-01 3.692045807838439941e-02 9.715314507484436035e-01 1.281793117523193359e-01 1.771147251129150391e-01 9.964382648468017578e-01 6.976342201232910156e-02 9.591289758682250977e-01 2.239513397216796875e+01
2.522453665733337402e-01 2.608200907707214355e-02 1.060661673545837402e-02 9.524593353271484375e-01 6.066071987152099609e-01 5.943336486816406250e-01 1.603513956069946289e-02 9.652502536773681641e-01 3.230795562267303467e-01 9.962449073791503906e-01 9.836152195930480957e-01 2.706880950927734375e+01
5.941408872604370117e-01 6.805392503738403320e-01 4.828426241874694824e-02 8.914451599121093750e-01 5.807653069496154785e-01 5.382901430130004883e-02 9.736660718917846680e-01 4.307746887207031250e-03 7.617282271385192871e-01 3.872391581535339355e-02 9.931154251098632812e-01 2.941694831848144531e+01
4.504581987857818604e-01 3.052570223808288574e-01 8.612091541290283203e-01 8.773628473281860352e-01 8.973156213760375977e-01 1.854312121868133545e-01 1.299056708812713623e-01 9.082711338996887207e-01 2.538492083549499512e-01 9.987671375274658203e-01 9.390419721603393555e-01 3.753631210327148438e+01
1.526733040809631348e-01 5.146771669387817383e-03 5.854398012161254883e-03 9.626759290695190430e-01 4.527109861373901367e-01 2.614045143127441406e-02 9.426268339157104492e-01 1.425695419311523438e-01 4.547998905181884766e-01 6.182988882064819336e-01 9.558866024017333984e-01 2.117271995544433594e+01
2.580938339233398438e-01 8.980555534362792969e-01 2.230341434478759766e-01 9.097684621810913086e-01 1.969635486602783203e-02 9.570996761322021484e-01 1.892831921577453613e-02 8.019943237304687500e-01 1.619216799736022949e-01 8.526235818862915039e-01 9.147381186485290527e-01 3.410029983520507812e+01
1.611060500144958496e-01 2.286970615386962891e-03 5.022674798965454102e-03 8.544123172760009766e-01 5.479434132575988770e-02 5.739986300468444824e-01 1.025764644145965576e-01 9.787768125534057617e-01 1.304027438163757324e-02 9.935946464538574219e-01 9.369227886199951172e-01 2.100317955017089844e+01
6.570631265640258789e-02 2.626132369041442871e-01 6.659328937530517578e-04 9.834867715835571289e-01 1.038252711296081543e-01 5.504348874092102051e-01 2.370350360870361328e-01 7.633351683616638184e-01 1.898765563964843750e-02 9.453505277633666992e-01 9.320902824401855469e-01 2.304693794250488281e+01
2.554316520690917969e-01 1.606532931327819824e-02 5.701407790184020996e-02 9.812480807304382324e-01 7.426472306251525879e-01 4.905855953693389893e-01 8.021506667137145996e-01 1.615749597549438477e-01 6.187558174133300781e-04 9.739865064620971680e-01 9.795791506767272949e-01 2.465373039245605469e+01
1.275457739830017090e-01 1.338241994380950928e-01 1.820233464241027832e-02 8.873402476310729980e-01 4.293276667594909668e-01 6.345003843307495117e-02 9.091126918792724609e-01 1.115961670875549316e-01 9.894807934761047363e-01 6.696289777755737305e-02 9.916876554489135742e-01 2.218390846252441406e+01
5.169343352317810059e-01 5.507522821426391602e-02 1.986622810363769531e-04 9.303678870201110840e-01 2.966539263725280762e-01 2.452582120895385742e-02 9.891705513000488281e-01 2.666419744491577148e-02 1.801252365112304688e-04 9.223518967628479004e-01 9.647004604339599609e-01 2.118083953857421875e+01
5.854048728942871094e-01 9.416904449462890625e-01 8.238353729248046875e-01 5.785408020019531250e-01 7.045227289199829102e-01 2.426878213882446289e-01 6.003470420837402344e-01 8.565986156463623047e-02 9.942291975021362305e-01 9.005545377731323242e-01 8.883920907974243164e-01 4.316582489013671875e+01
2.673682570457458496e-02 3.708879351615905762e-01 1.213012337684631348e-01 9.548803567886352539e-01 4.199902713298797607e-01 9.515486955642700195e-01 3.591603040695190430e-02 9.236297607421875000e-01 1.753226518630981445e-01 9.421337246894836426e-01 9.620822668075561523e-01 3.072933387756347656e+01
2.665441632270812988e-01 8.355361223220825195e-01 2.130033373832702637e-01 5.069702863693237305e-01 1.466099619865417480e-01 9.817279577255249023e-01 1.181253790855407715e-02 9.931510686874389648e-01 5.755192041397094727e-01 9.602870941162109375e-01 9.338866472244262695e-01 3.566798019409179688e+01
8.384689092636108398e-01 1.481322348117828369e-01 5.799531936645507812e-05 9.821355938911437988e-01 2.120395898818969727e-01 4.775074422359466553e-01 1.841905713081359863e-02 9.791492223739624023e-01 2.255649566650390625e-01 9.931744933128356934e-01 9.744557142257690430e-01 2.922556304931640625e+01
3.863761425018310547e-01 9.133788347244262695e-01 1.422510743141174316e-01 3.725698888301849365e-01 9.890583157539367676e-01 5.755800008773803711e-02 9.626600742340087891e-01 6.459730863571166992e-02 7.505314350128173828e-01 1.327227354049682617e-01 9.872951507568359375e-01 3.099316406250000000e+01
3.600697219371795654e-01 5.707514286041259766e-02 9.273588657379150391e-04 9.760703444480895996e-01 9.276866912841796875e-03 4.894828200340270996e-01 6.387562751770019531e-01 1.589885354042053223e-01 9.962528944015502930e-01 2.161163985729217529e-01 9.467238783836364746e-01 2.316649818420410156e+01
5.741081833839416504e-01 4.216414690017700195e-02 9.175896644592285156e-03 8.970383405685424805e-01 9.578433632850646973e-02 9.821540117263793945e-01 1.640375852584838867e-01 1.471898555755615234e-01 8.261771202087402344e-01 4.441041052341461182e-01 9.931337237358093262e-01 2.439593315124511719e+01
1.023150682449340820e-01 1.441410183906555176e-02 5.708852410316467285e-02 9.589492082595825195e-01 6.560244560241699219e-01 6.996164917945861816e-01 6.387788057327270508e-02 9.809689521789550781e-01 1.192804276943206787e-01 9.981794953346252441e-01 9.948229789733886719e-01 2.650513076782226562e+01
5.813735723495483398e-01 5.290960669517517090e-01 9.902032613754272461e-01 5.375648736953735352e-01 3.585409224033355713e-01 6.242077946662902832e-01 5.418449640274047852e-02 9.121226668357849121e-01 7.974940538406372070e-02 9.421201944351196289e-01 9.866608381271362305e-01 3.592694473266601562e+01
4.930827617645263672e-01 2.477357983589172363e-01 3.080473542213439941e-01 4.432529211044311523e-03 9.398257732391357422e-01 1.083608269691467285e-01 8.296757936477661133e-03 9.959909915924072266e-01 3.194989562034606934e-01 9.975461959838867188e-01 9.908210039138793945e-01 2.517920112609863281e+01
4.146414399147033691e-01 1.500430703163146973e-02 4.778504371643066406e-04 9.261972308158874512e-01 9.894639253616333008e-03 9.871738553047180176e-01 9.840965270996093750e-03 6.480610370635986328e-01 4.452490806579589844e-02 9.584663510322570801e-01 9.406749010086059570e-01 2.356906890869140625e+01
2.045925855636596680e-01 6.806790828704833984e-03 1.125702261924743652e-02 9.893681406974792480e-01 8.515831232070922852e-01 7.122709751129150391e-01 4.867964982986450195e-02 9.802649617195129395e-01 9.525433182716369629e-02 7.999061346054077148e-01 9.730982780456542969e-01 2.697932243347167969e+01
4.835740923881530762e-01 7.287030220031738281e-01 1.618522107601165771e-01 9.997574687004089355e-01 8.905190229415893555e-02 3.265531659126281738e-01 1.769140958786010742e-01 9.724572896957397461e-01 7.634848356246948242e-02 9.603891372680664062e-01 9.637532234191894531e-01 3.087519836425781250e+01
6.531565189361572266e-01 1.310061216354370117e-01 5.111366510391235352e-03 9.767655134201049805e-01 5.740070343017578125e-01 7.798302173614501953e-02 9.375993609428405762e-01 1.663088798522949219e-02 9.959492087364196777e-01 1.250042319297790527e-01 9.370552301406860352e-01 2.823131179809570312e+01
2.024372816085815430e-01 1.348406076431274414e-03 3.668044209480285645e-01 9.644289612770080566e-01 3.405745327472686768e-01 1.390315592288970947e-01 8.926287293434143066e-01 3.088988065719604492e-01 1.356286406517028809e-01 9.598932266235351562e-01 9.953925609588623047e-01 2.455067825317382812e+01
6.375830173492431641e-01 7.342227101325988770e-01 2.592125535011291504e-01 5.615930557250976562e-01 9.554463624954223633e-01 4.865375757217407227e-01 9.400515556335449219e-01 3.953816890716552734e-01 5.768977403640747070e-01 8.399693369865417480e-01 9.982128143310546875e-01 4.273140716552734375e+01
1.405793428421020508e-01 2.728826105594635010e-01 1.455903053283691406e-03 9.122543334960937500e-01 9.565114974975585938e-03 8.836034536361694336e-01 1.640372276306152344e-01 5.912606716156005859e-01 1.035196781158447266e-01 9.961830377578735352e-01 9.952226281166076660e-01 2.385657310485839844e+01
1.108704209327697754e-01 7.062733173370361328e-03 8.926939964294433594e-02 9.878786802291870117e-01 1.559742689132690430e-01 9.097619056701660156e-01 6.426922678947448730e-01 2.468603253364562988e-01 1.463558673858642578e-01 9.809898138046264648e-01 9.854432344436645508e-01 2.377435684204101562e+01
7.326325178146362305e-01 2.027718424797058105e-01 7.709974050521850586e-02 9.841927886009216309e-01 5.787521600723266602e-01 2.476786375045776367e-01 8.963479399681091309e-01 1.136119961738586426e-01 1.680540442466735840e-01 9.959124326705932617e-01 9.824651479721069336e-01 2.977754783630371094e+01
9.479027986526489258e-01 1.687806546688079834e-01 1.593735814094543457e-02 9.831371903419494629e-01 5.993317365646362305e-01 8.895555734634399414e-01 1.090247631072998047e-01 6.820423603057861328e-01 2.005273401737213135e-01 9.420177936553955078e-01 9.842841029167175293e-01 3.436372375488281250e+01
3.873187303543090820e-02 8.898913860321044922e-03 8.021175861358642578e-03 9.032483696937561035e-01 7.004461288452148438e-01 4.985583424568176270e-01 4.647076129913330078e-03 9.967179298400878906e-01 3.210137486457824707e-01 7.209681272506713867e-01 9.788751602172851562e-01 2.312976074218750000e+01
2.565422058105468750e-01 3.888662159442901611e-01 1.205235719680786133e-03 8.017412424087524414e-01 1.379599273204803467e-01 6.844599246978759766e-01 8.040487766265869141e-03 9.874185919761657715e-01 2.635446190834045410e-02 9.713196754455566406e-01 9.231705069541931152e-01 2.592335319519042969e+01
